ID,campus,SITE,lat_wgs84,lon_wgs84,sstAnnMean,sstAnnMax,nppAnnMean,OrbV95pct,OrbVmax,waveHs95pct,waveHsMax,year,_TYPE_,_FREQ_,Turbidity,springTurbidity,springSST,springwind,mpa_group,site_status,STATE
KF437,VRG,SBI_SUTIL,33.46585,-119.04821,18.490326,23.758427,525.86956522,24.534222698,63.35648,1.3110515833,2.012182,2015,0,12,0.0521511687,0.0508144404,17.200974667,13.956027,Santa Barbara Island SMR,reference,CALIFORNIA
KF437,VRG,SBI_SUTIL,33.46585,-119.04821,17.482197,23.21684,874.70491803,30.789768124,87.63341,1.4884834349,2.679185,2016,0,12,0.0827556786,0.0595703125,16.459134,14.612341667,Santa Barbara Island SMR,reference,CALIFORNIA
KF437,VRG,SBI_SUTIL,33.46585,-119.04821,17.354042,,748.76553672,25.168834114,117.22825,1.3592455208,3.2275188,2017,0,12,0.0752578801,0.0532407407,16.058222,13.708962,Santa Barbara Island SMR,reference,CALIFORNIA
KF437,VRG,SBI_SUTIL,33.46585,-119.04821,17.556107,,946.79452055,23.882757092,76.05056,1.3184538126,2.5192046,2018,0,12,0.0828109102,0.0793402778,15.8760525,13.685450667,Santa Barbara Island SMR,reference,CALIFORNIA
KF437,VRG,SBI_SUTIL,33.46585,-119.04821,16.831066,,803.39178082,24.064342022,59.83493,1.3698875606,2.1583512,2019,0,12,0.086963092,0.1056229441,15.695788333,9.719928,Santa Barbara Island SMR,reference,CALIFORNIA
KF437,VRG,SBI_SUTIL,33.46585,-119.04821,17.154821,,507.21481481,22.253548622,52.013474,1.2099344015,1.7665809,2020,0,10,,,16.973753,14.388960833,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,,,659.23976608,26.013675213,106.815796,1.3282168865,2.4635444,2000,0,12,0.0708917,0.0510731456,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,,,631.10465116,26.976521015,107.68579,1.4210445344,3.44172,2001,0,12,0.075532553,0.0615234375,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,,,664.49853372,23.679931545,70.021225,1.3334687352,2.3130846,2002,0,12,0.0760772754,0.0604492188,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,,,893.10410959,26.515064335,61.943398,1.3578687489,2.3593533,2003,0,12,0.0868673252,0.0922631766,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,17.458979,22.9572,659.68219178,23.522125244,59.526497,1.3155866742,2.4922512,2004,0,12,0.0731946727,0.0606436966,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,15.941764,20.0933,803.48219178,24.341788578,75.355606,1.3267258525,2.2517912,2005,0,12,0.0816450197,0.0583214188,15.443607667,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,15.783936,22.7,831.57534247,23.589179325,65.73279,1.2896568596,2.273536,2006,0,12,0.0946806304,0.0718191964,16.004616,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,16.289967,22.1751,781.00274725,21.399603271,131.94019,1.335467571,2.7599053,2007,0,12,0.0857134549,0.0684386322,15.014284,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,15.471522,22.3168,847.58469945,25.692429924,108.66246,1.3892893016,2.5533795,2008,0,12,0.0926436897,0.0612196181,15.054828667,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,16.036572,21.2664,781.8630137,22.856499958,76.43291,1.3175994098,2.3626633,2009,0,12,0.0805498122,0.0714086984,15.502172167,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,15.564139,19.967323,994.5260274,29.451078987,87.59554,1.4900547445,2.6835132,2010,0,12,0.1106465109,0.0786701182,14.990777,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,15.449403,20.754293,1010.0661157,25.858360386,66.06065,1.3641817272,2.544671,2011,0,12,0.1227412272,0.0775173611,15.102711,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,16.760494,22.062708,739.48767123,23.444378853,85.101616,1.328300935,2.2596674,2012,0,12,0.0831489166,0.0566455201,15.506748667,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,16.162704,22.435392,705.89010989,20.902918243,52.702118,1.2752747774,2.370094,2013,0,12,0.0846851378,0.064422123,16.329928667,,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,18.42173,22.831442,505.09589041,24.939108753,106.16085,1.3330812335,2.746435,2014,0,12,0.0564636201,0.0493579771,17.187664333,14.988527667,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,18.494902,,471.7890411,24.534222698,63.35648,1.3110515833,2.012182,2015,0,12,0.0521511687,0.0508144404,17.273419667,13.892912667,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,17.45468,24.544098,787.5,30.789768124,87.63341,1.4884834349,2.679185,2016,0,12,0.0827556786,0.0595703125,16.418503167,14.654774333,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,17.318176,,696.24725275,25.168834114,117.22825,1.3592455208,3.2275188,2017,0,12,0.0752578801,0.0532407407,15.941278333,13.596115,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,17.527094,,795.88767123,23.882757092,76.05056,1.3184538126,2.5192046,2018,0,12,0.0828109102,0.0793402778,15.838344333,13.744581333,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,16.904701,,761.12876712,24.064342022,59.83493,1.3698875606,2.1583512,2019,0,12,0.086963092,0.1056229441,15.899609333,9.686181,Santa Barbara Island SMR,reference,CALIFORNIA
KF427,UCSB,SBI_WEBSTERS_ARCH_CEN,33.480033,-119.0621,16.89991,,482.86666667,22.254108906,52.013474,1.2099344015,1.7665809,2020,0,10,,,16.891379667,14.339129,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,,,641.52046784,26.013675213,106.815796,1.3282168865,2.4635444,2000,0,12,0.0708917,0.0510731456,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,,,641.86246418,26.976521015,107.68579,1.4210445344,3.44172,2001,0,12,0.075532553,0.0615234375,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,,,725.17008798,23.679931545,70.021225,1.3334687352,2.3130846,2002,0,12,0.0760772754,0.0604492188,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,,,894.42191781,26.515064335,61.943398,1.3578687489,2.3593533,2003,0,12,0.0868673252,0.0922631766,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,17.442938,22.4305,728.5260274,23.522125244,59.526497,1.3155866742,2.4922512,2004,0,12,0.0731946727,0.0606436966,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,16.028425,20.7514,918.28219178,24.341788578,75.355606,1.3267258525,2.2517912,2005,0,12,0.0816450197,0.0583214188,15.579998667,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,15.45913,22.3805,895.58082192,23.589179325,65.73279,1.2896568596,2.273536,2006,0,12,0.0946806304,0.0718191964,15.594483333,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,16.04752,22.1714,859.78021978,21.399603271,131.94019,1.335467571,2.7599053,2007,0,12,0.0857134549,0.0684386322,14.494267,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,15.401689,20.6859,1022.363388,25.692429924,108.66246,1.3892893016,2.5533795,2008,0,12,0.0926436897,0.0612196181,14.699570667,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,15.707921,21.6006,1005.9714286,22.856499958,76.43291,1.3175994098,2.3626633,2009,0,12,0.0805498122,0.0714086984,15.578814833,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,15.326598,20.087982,1351.4739726,29.451078987,87.59554,1.4900547445,2.6835132,2010,0,12,0.1106465109,0.0786701182,14.782496333,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,15.393327,20.759237,1180.3911846,25.858360386,66.06065,1.3641817272,2.544671,2011,0,12,0.1227412272,0.0775173611,15.018263,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,16.76345,22.208843,848.14246575,23.444378853,85.101616,1.328300935,2.2596674,2012,0,12,0.0831489166,0.0566455201,15.651839833,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,15.887489,19.950912,807.03134796,20.902918243,52.702118,1.2752747774,2.370094,2013,0,12,0.0846851378,0.064422123,15.913019333,,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,18.481518,22.4,685.875,24.939108753,106.16085,1.3330812335,2.746435,2014,0,12,0.0564636201,0.0493579771,16.964293333,14.988527667,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,18.377844,,656.40588235,24.534222698,63.35648,1.3110515833,2.012182,2015,0,12,0.0521511687,0.0508144404,17.011084,13.892912667,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,17.296974,22.09484,1045.2404372,30.789768124,87.63341,1.4884834349,2.679185,2016,0,12,0.0827556786,0.0595703125,16.449701667,14.654774333,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,17.204676,,831.01152738,25.168834114,117.22825,1.3592455208,3.2275188,2017,0,12,0.0752578801,0.0532407407,15.810694667,13.596115,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,17.553446,,1044.2630137,23.882757092,76.05056,1.3184538126,2.5192046,2018,0,12,0.0828109102,0.0793402778,15.955690667,13.744581333,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,16.819513,,888.5260274,24.064342022,59.83493,1.3698875606,2.1583512,2019,0,12,0.086963092,0.1056229441,15.579614667,9.686181,Santa Barbara Island SMR,reference,CALIFORNIA
KF428,UCSB,SBI_WEBSTERS_ARCH_E,33.478767,-119.05355,16.840954,,652.64444444,22.254108906,52.013474,1.2099344015,1.7665809,2020,0,10,,,16.924899,14.339129,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,,,678.85672515,26.013675213,106.815796,1.3282168865,2.4635444,2000,0,12,0.0703135876,0.050914797,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,,,648.12320917,26.976521015,107.68579,1.4210445344,3.44172,2001,0,12,0.0752037793,0.0620949074,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,,,775.09970674,23.679931545,70.021225,1.3334687352,2.3130846,2002,0,12,0.0772654161,0.0601128472,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,,,844.9369863,26.515064335,61.943398,1.3578687489,2.3593533,2003,0,12,0.0900734907,0.097728588,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,17.447975,22.2887,725.44657534,23.522125244,59.526497,1.3155866742,2.4922512,2004,0,12,0.0745716249,0.0611979167,,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,16.000088,20.6973,871.88767123,24.341788578,75.355606,1.3267258525,2.2517912,2005,0,12,0.0802259729,0.0591207837,15.549482,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,15.588463,22.2634,925.44657534,23.589179325,65.73279,1.2896568596,2.273536,2006,0,12,0.0975000417,0.0708589298,15.753086333,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,16.226015,22.1781,892.01098901,21.399603271,131.94019,1.335467571,2.7599053,2007,0,12,0.0857970659,0.0689453125,14.333816667,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,15.56901,20.5551,944.38797814,25.692429924,108.66246,1.3892893016,2.5533795,2008,0,12,0.0941544691,0.062489666,15.196517,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,15.683331,21.1582,853.37714286,22.856499958,76.43291,1.3175994098,2.3626633,2009,0,12,0.0792454977,0.0690938835,15.691888667,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,15.422773,21.80586,1188.2027397,29.451078987,87.59554,1.4900547445,2.6835132,2010,0,12,0.1122423643,0.0789522059,14.781340333,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,15.307559,20.77689,1057.9944904,25.858360386,66.06065,1.3641817272,2.544671,2011,0,12,0.1222349499,0.0757575758,15.128592,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,16.778429,22.206589,832.34520548,23.444378853,85.101616,1.328300935,2.2596674,2012,0,12,0.083165274,0.0543547454,15.523623333,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,16.014568,21.009634,814.96755162,20.902918243,52.702118,1.2752747774,2.370094,2013,0,12,0.0869909948,0.0642324942,16.209878333,,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,18.487095,23.68,692.47945205,24.939108753,106.16085,1.3330812335,2.746435,2014,0,12,0.0566475836,0.0494824328,16.770569333,14.988527667,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,18.350784,,743.37101449,24.534222698,63.35648,1.3110515833,2.012182,2015,0,12,0.0516022976,0.049877451,17.041811667,13.892912667,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,17.347622,24.525,1032.5245902,30.789768124,87.63341,1.4884834349,2.679185,2016,0,12,0.0856132003,0.0594303957,16.454797,14.654774333,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,17.300804,,788.59064327,25.168834114,117.22825,1.3592455208,3.2275188,2017,0,12,0.0756774602,0.0532118056,15.859666,13.596115,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,17.446161,,885.64109589,23.882757092,76.05056,1.3184538126,2.5192046,2018,0,12,0.087025474,0.082581328,16.015775333,13.744581333,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,16.750587,,896.41917808,24.064342022,59.83493,1.3698875606,2.1583512,2019,0,12,0.0902689605,0.1096447717,15.711033667,9.686181,Santa Barbara Island SMR,reference,CALIFORNIA
KF423,UCSB,SBI_WEBSTERS_ARCH_N,33.4903,-119.049217,16.682034,,605.85185185,22.254108906,52.013474,1.2099344015,1.7665809,2020,0,10,,,17.068366333,14.339129,Santa Barbara Island SMR,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,,,584.72818792,18.112310982,130.93187,1.2560988605,3.1336703,2000,0,12,0.0652106646,0.0496212121,,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,,,664.59656652,19.705986309,63.59399,1.3710665584,2.760151,2001,0,12,0.071733941,0.0583333333,,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,,,775.34138973,18.798225594,94.18018,1.3352567494,2.2759416,2002,0,12,0.0706183393,0.0559895833,,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,,,1334.0933735,19.40104599,71.9123,1.2867679238,2.795639,2003,0,12,0.0815940976,0.0957935475,,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,20.536318,23.2481,792.01533742,16.64041748,69.009926,1.260308522,2.502354,2004,0,12,0.0710748805,0.054203869,,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,18.493214,20.3722,1003.4739726,21.825441265,178.12904,1.3449396789,3.2692113,2005,0,12,0.0772768627,0.0559311565,14.0297,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,17.784273,22.4921,1309.9323944,20.2201684,81.05814,1.3186532974,2.9860334,2006,0,12,0.0848839697,0.0599248271,15.2775,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,18.023684,23.0718,894.30684932,19.870619297,256.7519,1.3869866014,3.757839,2007,0,12,0.0814848552,0.0579094619,15.04440025,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,17.090157,22.2719,1066.9435216,18.565849495,236.96866,1.3635428369,3.610163,2008,0,12,0.0881456163,0.0532769097,16.404064,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,16.963846,21.8777,774.01132075,16.202419186,68.61338,1.2068915188,2.7472663,2009,0,12,0.0752855163,0.0618024554,15.43125,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,16.695232,22.541056,1281.5779817,25.731889534,124.45824,1.5793724,2.8398325,2010,0,12,0.1220002762,0.0654079861,15.717274,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,16.268566,21.73747,1542.1,16.412815475,45.26829,1.2301409125,2.415515,2011,0,12,0.0991358197,0.0638671875,15.892993667,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,17.76114,23.359787,955.70261438,20.131891441,99.365685,1.3501400471,2.490424,2012,0,12,0.112890625,,16.542405333,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,16.69157,24.12,971.26361032,15.63475318,60.040565,1.2204853237,2.6667666,2013,0,12,,,17.423147,,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,19.799528,24.084482,681.68,19.12703476,118.719185,1.2845819294,2.979475,2014,0,12,,,17.897026667,10.808270667,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,19.099182,,477.03396226,17.73754158,92.23481,1.3123880208,2.3794572,2015,0,12,,,17.531470333,9.7361244333,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,18.404938,26.352343,1026.2188366,29.677122021,116.257034,1.5275631607,3.5760696,2016,0,12,,,17.560503667,9.7604958667,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,18.001698,,1161.7962382,19.729551029,129.34824,1.3695627868,3.0090492,2017,0,12,,,16.382721,9.1008875,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,18.264881,,955.90422535,16.604514885,91.66502,1.2677444935,2.5686302,2018,0,12,,,16.483327667,10.320032233,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,17.964153,,1071.3863014,19.910719395,62.227226,1.4103461802,2.6286178,2019,0,12,,,15.805054333,7.478135,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF467,VRG,SCAI_BANANA_ROCK,33.3999,-118.4863,17.918941,,845.98425197,13.031369305,41.15313,1.1071794748,1.9982579,2020,0,10,,,17.826068,10.245341667,Farnsworth Onshore SMCA,reference,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,,,559.44099379,15.008205271,90.89798,1.166052258,2.6110053,2000,0,12,0.0612716832,0.0471039284,,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,,,649.61111111,16.704253578,62.3143,1.2885698199,2.7506773,2001,0,12,0.0679246129,0.0517027244,,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,,,607.04360465,15.509721994,78.68214,1.2145090222,2.0879135,2002,0,12,0.0650004293,0.0553023727,,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,,,901.05671642,16.323490906,59.657867,1.1839583099,2.5966508,2003,0,12,0.0882778481,0.1226264881,,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,,,680.26589595,14.385261345,56.947914,1.1759821832,2.5788088,2004,0,12,0.0658842808,0.0532104331,,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,14.2043,14.2043,714.07777778,17.779227066,114.09149,1.2507911444,2.6325674,2005,0,12,0.0730721028,0.056672904,14.2043,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,23.6759,23.6759,946.13521127,16.783310604,67.87664,1.2063666046,2.732477,2006,0,12,0.0818718189,0.0556701248,,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,14.4275,14.4275,772.53611111,16.418915081,171.0496,1.281154418,3.067202,2007,0,12,0.079663367,0.0552340785,14.4275,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,17.623144,28.6478,733.79213483,15.858081532,150.31445,1.2840101421,2.8752904,2008,0,12,0.0838365481,0.0525173611,17.235235,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,17.935022,22.0587,697.2030303,13.985906363,57.75186,1.1233428478,2.5204573,2009,0,12,0.0725583272,0.0640399252,15.38525,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,16.009672,20.112026,850.47605634,20.630705738,93.65331,1.4619282663,2.7301579,2010,0,12,0.0895866177,0.0710414175,16.364606333,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,16.28649,21.140297,839.49315068,14.617152214,48.841297,1.1565480113,2.5279791,2011,0,12,0.0908392678,0.060608084,16.188417333,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,18.343697,23.257397,756.43806647,16.573920345,84.80002,1.2455037773,2.3197067,2012,0,12,0.0739474614,0.0458519345,18.593178,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,17.161707,21.94075,796.91690544,13.615849304,52.710278,1.134225893,2.4861808,2013,0,12,0.0710187741,0.0541011818,17.324209333,,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,19.95667,24.313334,521.22777778,16.712710667,88.423996,1.2004279792,2.5396993,2014,0,12,0.0514524199,0.0500957087,17.578597333,10.081342667,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,19.401947,,465.67887324,15.423260498,83.74358,1.2112863719,2.2380564,2015,0,12,0.0475658417,0.0455829811,17.939156333,8.7271012333,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,18.524485,23.975,974.41071429,23.881532955,98.772514,1.3922202945,3.2962065,2016,0,12,0.073319778,0.0679654866,17.834768,8.4322949,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,18.37406,,680.7032967,16.689850807,100.19262,1.2634816885,2.8276596,2017,0,12,0.070832917,0.0590524384,17.120595667,8.122201,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
KF446,VRG,SCAI_BIRD_ROCK,33.45217,-118.48767,18.560968,,546.65479452,14.28143959,75.31283,1.1797862291,2.2960615,2018,0,12,0.0640766075,0.0667317708,16.828714,9.416054,Blue Cavern Onshore SMCA,mpa,CALIFORNIA
